Prap	DpleGene	MsexGene
PIERAPT00000016117	DPOGS203576	Msex2.07464
PIERAPT00000022708	DPOGS205159	Msex2.04194
PIERAPT00000027443	DPOGS206017	Msex2.11600
PIERAPT00000019475	DPOGS207598	Msex2.13541
PIERAPT00000023225	DPOGS208132	Msex2.01323
PIERAPT00000010615	DPOGS208170	Msex2.03772
PIERAPT00000001196	DPOGS209634	Msex2.12017
PIERAPT00000002577	DPOGS210594	Msex2.03053
PIERAPT00000028321	DPOGS210654	Msex2.14405
PIERAPT00000016862	DPOGS211086	Msex2.10084
PIERAPT00000014710	DPOGS211621	Msex2.05792
PIERAPT00000001989	DPOGS211838	Msex2.11653
PIERAPT00000008329	DPOGS213978	Msex2.09730
PIERAPT00000027188	DPOGS214331	Msex2.07601
PIERAPT00000016424	DPOGS215755	Msex2.09632
PIERAPT00000004585	DPOGS215870	Msex2.03079
PIERAPT00000033947	DPOGS215936	Msex2.08741
PIERAPT00000000341	DPOGS215981	Msex2.12629
PIERAPT00000000334	DPOGS200878	Msex2.10867
PIERAPT00000028037	DPOGS201081	Msex2.02856
PIERAPT00000029851	DPOGS203927	Msex2.02840
PIERAPT00000011654	DPOGS204336	Msex2.02700
PIERAPT00000017920	DPOGS204808	Msex2.06948
PIERAPT00000009734	DPOGS205374	Msex2.10459
PIERAPT00000017023	DPOGS205397	Msex2.11758
PIERAPT00000007406	DPOGS206374	Msex2.00957
PIERAPT00000012080	DPOGS206776	Msex2.04697
PIERAPT00000022857	DPOGS207546	Msex2.04376
PIERAPT00000033026	DPOGS207638	Msex2.02048
PIERAPT00000022371	DPOGS207712	Msex2.02302
PIERAPT00000031517	DPOGS207890	Msex2.00476
PIERAPT00000032165	DPOGS208117	Msex2.01313
PIERAPT00000032311	DPOGS209703	Msex2.02873
PIERAPT00000016498	DPOGS210831	Msex2.09696
PIERAPT00000025169	DPOGS211926	Msex2.04552
PIERAPT00000014269	DPOGS213586	Msex2.02365
PIERAPT00000016155	DPOGS214337	Msex2.07629
PIERAPT00000025086	DPOGS214497	Msex2.04849
PIERAPT00000004273	DPOGS215557	Msex2.11190
PIERAPT00000010463	DPOGS200434	Msex2.02627
PIERAPT00000033679	DPOGS200833	Msex2.07805
PIERAPT00000027186	DPOGS200920	Msex2.03113
PIERAPT00000030309	DPOGS202245	Msex2.08099
PIERAPT00000003493	DPOGS202339	Msex2.08095
PIERAPT00000025393	DPOGS202696	Msex2.07905
PIERAPT00000010804	DPOGS203409	Msex2.08604
PIERAPT00000035296	DPOGS203502	Msex2.07477
PIERAPT00000029550	DPOGS203936	Msex2.02086
PIERAPT00000014788	DPOGS204242	Msex2.06227
PIERAPT00000026032	DPOGS205665	Msex2.06280
PIERAPT00000027075	DPOGS206427	Msex2.06271
PIERAPT00000029959	DPOGS207039	Msex2.03622
PIERAPT00000032422	DPOGS207954	Msex2.03126
PIERAPT00000007034	DPOGS210172	Msex2.07205
PIERAPT00000017180	DPOGS211208	Msex2.10355
PIERAPT00000030824	DPOGS211285	Msex2.10211
PIERAPT00000015418	DPOGS211788	Msex2.05858
PIERAPT00000000269	DPOGS213297	Msex2.02327
PIERAPT00000030613	DPOGS213838	Msex2.02641
PIERAPT00000028531	DPOGS214201	Msex2.03139
PIERAPT00000034971	DPOGS214772	Msex2.02999
PIERAPT00000002455	DPOGS215617	Msex2.06987
PIERAPT00000014561	DPOGS215890	Msex2.15371
PIERAPT00000019749	DPOGS216102	Msex2.11535
PIERAPT00000004971	DPOGS200465	Msex2.08151
PIERAPT00000023860	DPOGS202303	Msex2.05276
PIERAPT00000017946	DPOGS203773	Msex2.09448
PIERAPT00000006684	DPOGS204273	Msex2.07036
PIERAPT00000010725	DPOGS204449	Msex2.04268
PIERAPT00000016148	DPOGS205184	Msex2.04196
PIERAPT00000016218	DPOGS206013	Msex2.13322
PIERAPT00000004943	DPOGS206678	Msex2.05185
PIERAPT00000029319	DPOGS207705	Msex2.02309
PIERAPT00000025635	DPOGS208040	Msex2.11571
PIERAPT00000001207	DPOGS209202	Msex2.00388
PIERAPT00000033064	DPOGS209401	Msex2.08398
PIERAPT00000005260	DPOGS209618	Msex2.06311
PIERAPT00000029695	DPOGS210418	Msex2.08499
PIERAPT00000019094	DPOGS211173	Msex2.11157
PIERAPT00000010048	DPOGS211875	Msex2.06821
PIERAPT00000020420	DPOGS212439	Msex2.04525
PIERAPT00000017935	DPOGS212570	Msex2.03696
PIERAPT00000017592	DPOGS213007	Msex2.05508
PIERAPT00000017318	DPOGS213018	Msex2.05504
PIERAPT00000029484	DPOGS213203	Msex2.05132
PIERAPT00000017494	DPOGS213259	Msex2.07266
PIERAPT00000028067	DPOGS214167	Msex2.03153
PIERAPT00000006245	DPOGS214247	Msex2.12611
PIERAPT00000013868	DPOGS214560	Msex2.02122
PIERAPT00000020398	DPOGS214673	Msex2.05243
PIERAPT00000028487	DPOGS214706	Msex2.01248
PIERAPT00000025425	DPOGS216077	Msex2.01660
PIERAPT00000032746	DPOGS202228	Msex2.03029
PIERAPT00000018635	DPOGS204164	Msex2.12326
PIERAPT00000016774	DPOGS204497	Msex2.03317
PIERAPT00000014225	DPOGS204773	Msex2.03976
PIERAPT00000030883	DPOGS205806	Msex2.10227
PIERAPT00000012178	DPOGS206111	Msex2.10029
PIERAPT00000030184	DPOGS207081	Msex2.10173
PIERAPT00000000949	DPOGS207323	Msex2.02763
PIERAPT00000023680	DPOGS207382	Msex2.01647
PIERAPT00000034194	DPOGS209143	Msex2.00396
PIERAPT00000000645	DPOGS209733	Msex2.06029
PIERAPT00000033834	DPOGS211364	Msex2.00448
PIERAPT00000022923	DPOGS211572	Msex2.00584
PIERAPT00000016799	DPOGS211825	Msex2.09524
PIERAPT00000033446	DPOGS212497	Msex2.11425
PIERAPT00000009527	DPOGS213621	Msex2.07998
PIERAPT00000024207	DPOGS213831	Msex2.02642
PIERAPT00000015785	DPOGS214113	Msex2.02004
PIERAPT00000010430	DPOGS214712	Msex2.01237
PIERAPT00000026840	DPOGS215793	Msex2.10038
PIERAPT00000026804	DPOGS215854	Msex2.03100
PIERAPT00000027823	DPOGS215875	Msex2.03072
PIERAPT00000031706	DPOGS215909	Msex2.12551
PIERAPT00000033890	DPOGS216101	Msex2.11537
PIERAPT00000027841	DPOGS200442	Msex2.02611
PIERAPT00000005343	DPOGS200446	Msex2.01909
PIERAPT00000020613	DPOGS200811	Msex2.00143
PIERAPT00000028198	DPOGS202106	Msex2.10396
PIERAPT00000021868	DPOGS203454	Msex2.01946
PIERAPT00000032069	DPOGS204042	Msex2.00845
PIERAPT00000011921	DPOGS204134	Msex2.00752
PIERAPT00000014005	DPOGS204681	Msex2.09299
PIERAPT00000020835	DPOGS205633	Msex2.05632
PIERAPT00000024621	DPOGS205815	Msex2.02667
PIERAPT00000031437	DPOGS206757	Msex2.03848
PIERAPT00000021501	DPOGS206836	Msex2.01594
PIERAPT00000021409	DPOGS207025	Msex2.01552
PIERAPT00000016826	DPOGS207992	Msex2.04416
PIERAPT00000032741	DPOGS208573	Msex2.07866
PIERAPT00000012661	DPOGS209559	Msex2.04607
PIERAPT00000007527	DPOGS210750	Msex2.02422
PIERAPT00000021222	DPOGS211049	Msex2.09512
PIERAPT00000000657	DPOGS211412	Msex2.07084
PIERAPT00000027567	DPOGS211643	Msex2.12229
PIERAPT00000030955	DPOGS211650	Msex2.10338
PIERAPT00000004392	DPOGS211994	Msex2.05988
PIERAPT00000011584	DPOGS215444	Msex2.04590
PIERAPT00000016022	DPOGS202022	Msex2.00665
PIERAPT00000010047	DPOGS202115	Msex2.00166
PIERAPT00000023556	DPOGS202851	Msex2.11486
PIERAPT00000011816	DPOGS204032	Msex2.00864
PIERAPT00000014178	DPOGS204065	Msex2.08044
PIERAPT00000025529	DPOGS204154	Msex2.11727
PIERAPT00000011704	DPOGS204990	Msex2.08262
PIERAPT00000031669	DPOGS205176	Msex2.04207
PIERAPT00000012947	DPOGS206230	Msex2.02114
PIERAPT00000019703	DPOGS206628	Msex2.00522
PIERAPT00000010742	DPOGS207226	Msex2.10681
PIERAPT00000020279	DPOGS209003	Msex2.00691
PIERAPT00000031234	DPOGS209490	Msex2.09666
PIERAPT00000021594	DPOGS209806	Msex2.10090
PIERAPT00000020948	DPOGS209828	Msex2.07185
PIERAPT00000006225	DPOGS210055	Msex2.12207
PIERAPT00000000698	DPOGS210336	Msex2.08927
PIERAPT00000004867	DPOGS210804	Msex2.04655
PIERAPT00000015385	DPOGS211104	Msex2.10358
PIERAPT00000009002	DPOGS212576	Msex2.06017
PIERAPT00000032578	DPOGS213262	Msex2.07272
PIERAPT00000013529	DPOGS214155	Msex2.03171
PIERAPT00000023235	DPOGS214173	Msex2.03143
PIERAPT00000010848	DPOGS200685	Msex2.02576
PIERAPT00000005711	DPOGS201197	Msex2.04759
PIERAPT00000024887	DPOGS201672	Msex2.01883
PIERAPT00000032486	DPOGS202060	Msex2.00671
PIERAPT00000008675	DPOGS202404	Msex2.01460
PIERAPT00000017665	DPOGS202579	Msex2.09373
PIERAPT00000019774	DPOGS203008	Msex2.01328
PIERAPT00000016823	DPOGS203331	Msex2.08253
PIERAPT00000019064	DPOGS204283	Msex2.07044
PIERAPT00000013787	DPOGS204382	Msex2.03297
PIERAPT00000032944	DPOGS204793	Msex2.04150
PIERAPT00000020642	DPOGS206857	Msex2.03598
PIERAPT00000028629	DPOGS207976	Msex2.06324
PIERAPT00000015889	DPOGS208508	Msex2.10882
PIERAPT00000020906	DPOGS208521	Msex2.00420
PIERAPT00000008753	DPOGS208701	Msex2.04124
PIERAPT00000025746	DPOGS209670	Msex2.03412
PIERAPT00000014388	DPOGS210231	Msex2.07842
PIERAPT00000009481	DPOGS210728	Msex2.02467
PIERAPT00000029516	DPOGS211873	Msex2.06818
PIERAPT00000031705	DPOGS212207	Msex2.04559
PIERAPT00000028092	DPOGS212703	Msex2.11276
PIERAPT00000033217	DPOGS214217	Msex2.03174
PIERAPT00000032644	DPOGS215750	Msex2.03757
PIERAPT00000032974	DPOGS200481	Msex2.02973
PIERAPT00000025013	DPOGS200494	Msex2.02964
PIERAPT00000020902	DPOGS203316	Msex2.06007
PIERAPT00000033667	DPOGS203995	Msex2.02057
PIERAPT00000025808	DPOGS204217	Msex2.11935
PIERAPT00000033824	DPOGS204882	Msex2.10325
PIERAPT00000006047	DPOGS204973	Msex2.08285
PIERAPT00000001924	DPOGS205463	Msex2.08461
PIERAPT00000004632	DPOGS205703	Msex2.14407
PIERAPT00000034220	DPOGS205740	Msex2.05338
PIERAPT00000013141	DPOGS206206	Msex2.13613
PIERAPT00000024224	DPOGS207666	Msex2.04833
PIERAPT00000021744	DPOGS208227	Msex2.00819
PIERAPT00000032261	DPOGS208437	Msex2.04437
PIERAPT00000024406	DPOGS210444	Msex2.08724
PIERAPT00000028985	DPOGS211148	Msex2.09245
PIERAPT00000025613	DPOGS212025	Msex2.06091
PIERAPT00000013905	DPOGS212202	Msex2.04555
PIERAPT00000017011	DPOGS212611	Msex2.10954
PIERAPT00000029379	DPOGS213184	Msex2.05142
PIERAPT00000033592	DPOGS214959	Msex2.01508
PIERAPT00000015457	DPOGS215413	Msex2.07302
PIERAPT00000018324	DPOGS215765	Msex2.05456
PIERAPT00000006884	DPOGS216060	Msex2.01686
PIERAPT00000010836	DPOGS202556	Msex2.04893
PIERAPT00000015350	DPOGS202910	Msex2.12147
PIERAPT00000008309	DPOGS203045	Msex2.01264
PIERAPT00000034014	DPOGS204431	Msex2.06873
PIERAPT00000029510	DPOGS204515	Msex2.05724
PIERAPT00000002466	DPOGS204571	Msex2.02520
PIERAPT00000016397	DPOGS206012	Msex2.13097
PIERAPT00000033191	DPOGS206083	Msex2.09173
PIERAPT00000026457	DPOGS206638	Msex2.00510
PIERAPT00000030014	DPOGS206658	Msex2.00490
PIERAPT00000020496	DPOGS206846	Msex2.01565
PIERAPT00000026149	DPOGS207361	Msex2.02761
PIERAPT00000024427	DPOGS207385	Msex2.01645
PIERAPT00000027446	DPOGS207723	Msex2.02286
PIERAPT00000011783	DPOGS208550	Msex2.06694
PIERAPT00000032462	DPOGS208714	Msex2.08196
PIERAPT00000029662	DPOGS209707	Msex2.06055
PIERAPT00000019578	DPOGS210381	Msex2.12933
PIERAPT00000018164	DPOGS210383	Msex2.14004
PIERAPT00000016485	DPOGS211595	Msex2.00588
PIERAPT00000017553	DPOGS212255	Msex2.03287
PIERAPT00000021418	DPOGS213366	Msex2.01835
PIERAPT00000018997	DPOGS213718	Msex2.13409
PIERAPT00000028625	DPOGS213778	Msex2.00038
PIERAPT00000032089	DPOGS215738	Msex2.03747
PIERAPT00000009111	DPOGS215958	Msex2.06163
PIERAPT00000022090	DPOGS200238	Msex2.10538
PIERAPT00000000182	DPOGS200353	Msex2.07819
PIERAPT00000029384	DPOGS200612	Msex2.02595
PIERAPT00000034429	DPOGS201282	Msex2.05399
PIERAPT00000024631	DPOGS201530	Msex2.08550
PIERAPT00000025060	DPOGS202401	Msex2.01462
PIERAPT00000009975	DPOGS203135	Msex2.04458
PIERAPT00000022584	DPOGS204310	Msex2.06205
PIERAPT00000025744	DPOGS204820	Msex2.02484
PIERAPT00000031597	DPOGS205851	Msex2.12574
PIERAPT00000015008	DPOGS205897	Msex2.05312
PIERAPT00000019769	DPOGS206306	Msex2.04731
PIERAPT00000015324	DPOGS206443	Msex2.08987
PIERAPT00000007038	DPOGS207181	Msex2.07399
PIERAPT00000029898	DPOGS207474	Msex2.13942
PIERAPT00000032949	DPOGS208892	Msex2.08008
PIERAPT00000017629	DPOGS212528	Msex2.09615
PIERAPT00000010303	DPOGS212693	Msex2.04341
PIERAPT00000020085	DPOGS213706	Msex2.11508
PIERAPT00000020100	DPOGS213951	Msex2.08211
PIERAPT00000012081	DPOGS214408	Msex2.07755
PIERAPT00000024071	DPOGS200422	Msex2.02625
PIERAPT00000001835	DPOGS201184	Msex2.13094
PIERAPT00000000886	DPOGS201405	Msex2.07681
PIERAPT00000027163	DPOGS201847	Msex2.06902
PIERAPT00000010865	DPOGS202024	Msex2.03529
PIERAPT00000008805	DPOGS202304	Msex2.05278
PIERAPT00000008979	DPOGS203320	Msex2.03691
PIERAPT00000011497	DPOGS203536	Msex2.10927
PIERAPT00000034350	DPOGS203813	Msex2.00227
PIERAPT00000006004	DPOGS204750	Msex2.03979
PIERAPT00000012471	DPOGS206444	Msex2.08995
PIERAPT00000002774	DPOGS206545	Msex2.07152
PIERAPT00000015956	DPOGS206837	Msex2.01591
PIERAPT00000016517	DPOGS206839	Msex2.01580
PIERAPT00000013557	DPOGS207130	Msex2.09203
PIERAPT00000008094	DPOGS208849	Msex2.07764
PIERAPT00000023219	DPOGS209048	Msex2.03254
PIERAPT00000029266	DPOGS209826	Msex2.07183
PIERAPT00000008852	DPOGS209980	Msex2.10735
PIERAPT00000030660	DPOGS210220	Msex2.09275
PIERAPT00000020402	DPOGS210335	Msex2.08930
PIERAPT00000034237	DPOGS210711	Msex2.02444
PIERAPT00000013110	DPOGS211235	Msex2.06589
PIERAPT00000011532	DPOGS212447	Msex2.11087
PIERAPT00000022588	DPOGS212660	Msex2.04709
PIERAPT00000000514	DPOGS200648	Msex2.04047
PIERAPT00000022561	DPOGS201532	Msex2.08547
PIERAPT00000000268	DPOGS201565	Msex2.07058
PIERAPT00000010612	DPOGS202146	Msex2.09674
PIERAPT00000025452	DPOGS202213	Msex2.07690
PIERAPT00000010874	DPOGS202220	Msex2.07706
PIERAPT00000029718	DPOGS203221	Msex2.11920
PIERAPT00000007292	DPOGS203612	Msex2.01158
PIERAPT00000026742	DPOGS203664	Msex2.09420
PIERAPT00000021068	DPOGS206141	Msex2.04790
PIERAPT00000017482	DPOGS206317	Msex2.04738
PIERAPT00000022591	DPOGS206517	Msex2.09578
PIERAPT00000030423	DPOGS206874	Msex2.11370
PIERAPT00000003592	DPOGS208205	Msex2.02097
PIERAPT00000018284	DPOGS208226	Msex2.00821
PIERAPT00000033017	DPOGS208370	Msex2.01421
PIERAPT00000029019	DPOGS208466	Msex2.07867
PIERAPT00000019394	DPOGS208576	Msex2.07863
PIERAPT00000005525	DPOGS209642	Msex2.05045
PIERAPT00000006314	DPOGS209819	Msex2.10099
PIERAPT00000019245	DPOGS210028	Msex2.05799
PIERAPT00000017248	DPOGS210480	Msex2.05776
PIERAPT00000011572	DPOGS210875	Msex2.12262
PIERAPT00000021830	DPOGS212273	Msex2.14141
PIERAPT00000004885	DPOGS212314	Msex2.10596
PIERAPT00000027177	DPOGS212433	Msex2.04512
PIERAPT00000027253	DPOGS213090	Msex2.13816
PIERAPT00000024003	DPOGS213756	Msex2.00040
PIERAPT00000004959	DPOGS214308	Msex2.09495
PIERAPT00000025191	DPOGS215714	Msex2.00935
PIERAPT00000016960	DPOGS215776	Msex2.05470
PIERAPT00000009906	DPOGS215797	Msex2.14088
PIERAPT00000000147	DPOGS200542	Msex2.08862
PIERAPT00000019916	DPOGS200772	Msex2.07443
PIERAPT00000023289	DPOGS200925	Msex2.03103
PIERAPT00000026102	DPOGS201066	Msex2.06469
PIERAPT00000034454	DPOGS201687	Msex2.15356
PIERAPT00000012869	DPOGS202911	Msex2.12424
PIERAPT00000027816	DPOGS203051	Msex2.01267
PIERAPT00000004216	DPOGS203504	Msex2.07475
PIERAPT00000031945	DPOGS204103	Msex2.00748
PIERAPT00000008771	DPOGS205278	Msex2.03957
PIERAPT00000004736	DPOGS207493	Msex2.08237
PIERAPT00000008689	DPOGS208129	Msex2.01314
PIERAPT00000000123	DPOGS208439	Msex2.04432
PIERAPT00000026194	DPOGS208924	Msex2.08658
PIERAPT00000008236	DPOGS210018	Msex2.07166
PIERAPT00000019041	DPOGS210713	Msex2.02448
PIERAPT00000031281	DPOGS211079	Msex2.06543
PIERAPT00000005569	DPOGS211129	Msex2.11159
PIERAPT00000001333	DPOGS211224	Msex2.10088
PIERAPT00000013261	DPOGS211626	Msex2.10332
PIERAPT00000035647	DPOGS211865	Msex2.06803
PIERAPT00000004673	DPOGS212696	Msex2.12796
PIERAPT00000024092	DPOGS213960	Msex2.07023
PIERAPT00000003988	DPOGS214580	Msex2.11016
PIERAPT00000024217	DPOGS215216	Msex2.05886
PIERAPT00000015981	DPOGS215837	Msex2.08484
PIERAPT00000014622	DPOGS200089	Msex2.09000
PIERAPT00000026077	DPOGS200359	Msex2.13828
PIERAPT00000001769	DPOGS200834	Msex2.07802
PIERAPT00000014508	DPOGS202874	Msex2.13781
PIERAPT00000016113	DPOGS202978	Msex2.07352
PIERAPT00000004184	DPOGS203453	Msex2.01948
PIERAPT00000033012	DPOGS203850	Msex2.06483
PIERAPT00000032581	DPOGS206040	Msex2.04786
PIERAPT00000028922	DPOGS207618	Msex2.13801
PIERAPT00000029924	DPOGS208858	Msex2.00650
PIERAPT00000028746	DPOGS208912	Msex2.09328
PIERAPT00000009806	DPOGS209030	Msex2.03241
PIERAPT00000021963	DPOGS209686	Msex2.04791
PIERAPT00000019983	DPOGS210674	Msex2.09339
PIERAPT00000008397	DPOGS210739	Msex2.02450
PIERAPT00000027868	DPOGS210886	Msex2.00258
PIERAPT00000024321	DPOGS211411	Msex2.07083
PIERAPT00000015260	DPOGS211579	Msex2.00578
PIERAPT00000002058	DPOGS211943	Msex2.06829
PIERAPT00000017464	DPOGS212031	Msex2.01756
PIERAPT00000002216	DPOGS212903	Msex2.11639
PIERAPT00000013077	DPOGS213554	Msex2.02348
PIERAPT00000000145	DPOGS214236	Msex2.03199
PIERAPT00000029156	DPOGS214322	Msex2.07621
PIERAPT00000004705	DPOGS215167	Msex2.10140
PIERAPT00000009251	DPOGS215792	Msex2.10040
PIERAPT00000030674	DPOGS200163	Msex2.01002
PIERAPT00000019275	DPOGS200799	Msex2.12444
PIERAPT00000025023	DPOGS201771	Msex2.12285
PIERAPT00000032836	DPOGS201991	Msex2.13354
PIERAPT00000028830	DPOGS203088	Msex2.13466
PIERAPT00000028621	DPOGS203491	Msex2.07463
PIERAPT00000034522	DPOGS203675	Msex2.00241
PIERAPT00000003729	DPOGS203967	Msex2.02830
PIERAPT00000022575	DPOGS204150	Msex2.06613
PIERAPT00000011828	DPOGS205052	Msex2.05000
PIERAPT00000030546	DPOGS206256	Msex2.00725
PIERAPT00000014911	DPOGS207401	Msex2.01447
PIERAPT00000004403	DPOGS208966	Msex2.10528
PIERAPT00000008302	DPOGS209675	Msex2.03404
PIERAPT00000026675	DPOGS210014	Msex2.07160
PIERAPT00000022335	DPOGS210282	Msex2.13593
PIERAPT00000029789	DPOGS210919	Msex2.00289
PIERAPT00000012387	DPOGS211634	Msex2.10341
PIERAPT00000031536	DPOGS213867	Msex2.12100
PIERAPT00000009849	DPOGS215021	Msex2.12683
PIERAPT00000007968	DPOGS215200	Msex2.05869
PIERAPT00000001425	DPOGS215938	Msex2.08744
PIERAPT00000028112	DPOGS216043	Msex2.01674
PIERAPT00000001213	DPOGS200423	Msex2.02626
PIERAPT00000022780	DPOGS200810	Msex2.00144
PIERAPT00000019652	DPOGS200911	Msex2.06563
PIERAPT00000025750	DPOGS201101	Msex2.04719
PIERAPT00000008902	DPOGS201887	Msex2.06909
PIERAPT00000004479	DPOGS202540	Msex2.12747
PIERAPT00000025820	DPOGS202705	Msex2.10235
PIERAPT00000017723	DPOGS204023	Msex2.00849
PIERAPT00000002791	DPOGS204509	Msex2.05713
PIERAPT00000019088	DPOGS205083	Msex2.04978
PIERAPT00000033619	DPOGS205269	Msex2.07388
PIERAPT00000008906	DPOGS205564	Msex2.07567
PIERAPT00000026259	DPOGS206050	Msex2.09098
PIERAPT00000031185	DPOGS207711	Msex2.02303
PIERAPT00000011001	DPOGS208398	Msex2.07525
PIERAPT00000007636	DPOGS210012	Msex2.08466
PIERAPT00000002122	DPOGS210213	Msex2.07582
PIERAPT00000002120	DPOGS210841	Msex2.09694
PIERAPT00000014858	DPOGS211383	Msex2.07105
PIERAPT00000006551	DPOGS212495	Msex2.11429
PIERAPT00000014234	DPOGS214559	Msex2.02119
PIERAPT00000026505	DPOGS215551	Msex2.04931
PIERAPT00000008250	DPOGS200752	Msex2.12925
PIERAPT00000030934	DPOGS201486	Msex2.03921
PIERAPT00000010923	DPOGS201760	Msex2.06496
PIERAPT00000026103	DPOGS202193	Msex2.03025
PIERAPT00000033053	DPOGS202235	Msex2.03038
PIERAPT00000016804	DPOGS202722	Msex2.11407
PIERAPT00000019754	DPOGS203829	Msex2.09422
PIERAPT00000009171	DPOGS204366	Msex2.02787
PIERAPT00000034067	DPOGS205757	Msex2.04386
PIERAPT00000029901	DPOGS206416	Msex2.04238
PIERAPT00000014154	DPOGS207672	Msex2.02776
PIERAPT00000026348	DPOGS209163	Msex2.05621
PIERAPT00000005320	DPOGS210849	Msex2.06429
PIERAPT00000019462	DPOGS211526	Msex2.10794
PIERAPT00000016150	DPOGS212810	Msex2.00867
PIERAPT00000021242	DPOGS212930	Msex2.03497
PIERAPT00000032181	DPOGS213360	Msex2.01831
PIERAPT00000028406	DPOGS213610	Msex2.02403
PIERAPT00000005576	DPOGS213649	Msex2.03659
PIERAPT00000023561	DPOGS214152	Msex2.03176
PIERAPT00000023710	DPOGS214481	Msex2.04841
PIERAPT00000015074	DPOGS214837	Msex2.01717
PIERAPT00000025374	DPOGS215568	Msex2.04409
PIERAPT00000001727	DPOGS215664	Msex2.09629
PIERAPT00000034427	DPOGS201129	Msex2.11988
PIERAPT00000023558	DPOGS205591	Msex2.02538
PIERAPT00000010550	DPOGS207643	Msex2.05754
PIERAPT00000031461	DPOGS207936	Msex2.06347
PIERAPT00000004226	DPOGS209207	Msex2.00384
PIERAPT00000002380	DPOGS210822	Msex2.06430
PIERAPT00000030479	DPOGS210947	Msex2.00601
PIERAPT00000003091	DPOGS211210	Msex2.10352
PIERAPT00000034089	DPOGS211947	Msex2.06820
PIERAPT00000016344	DPOGS212302	Msex2.08823
PIERAPT00000025284	DPOGS212353	Msex2.11710
PIERAPT00000016028	DPOGS212605	Msex2.02959
PIERAPT00000019044	DPOGS213022	Msex2.05499
PIERAPT00000016687	DPOGS213664	Msex2.10496
PIERAPT00000033970	DPOGS213791	Msex2.00020
PIERAPT00000001602	DPOGS214446	Msex2.11512
PIERAPT00000012867	DPOGS214647	Msex2.09861
PIERAPT00000016198	DPOGS215419	Msex2.12009
PIERAPT00000011612	DPOGS215547	Msex2.04938
PIERAPT00000016471	DPOGS215616	Msex2.06989
PIERAPT00000019433	DPOGS200086	Msex2.09010
PIERAPT00000030914	DPOGS200169	Msex2.01012
PIERAPT00000021354	DPOGS200890	Msex2.06557
PIERAPT00000019205	DPOGS201190	Msex2.04750
PIERAPT00000013470	DPOGS201453	Msex2.08555
PIERAPT00000029351	DPOGS201474	Msex2.03906
PIERAPT00000016992	DPOGS202800	Msex2.04814
PIERAPT00000035228	DPOGS203951	Msex2.01360
PIERAPT00000025582	DPOGS204765	Msex2.09144
PIERAPT00000004966	DPOGS206812	Msex2.09900
PIERAPT00000011469	DPOGS208589	Msex2.04598
PIERAPT00000023535	DPOGS209147	Msex2.04459
PIERAPT00000011051	DPOGS210806	Msex2.04652
PIERAPT00000025600	DPOGS211139	Msex2.09257
PIERAPT00000018582	DPOGS211536	Msex2.01518
PIERAPT00000014680	DPOGS212197	Msex2.04533
PIERAPT00000024650	DPOGS212385	Msex2.10871
PIERAPT00000027953	DPOGS212426	Msex2.04500
PIERAPT00000030229	DPOGS213639	Msex2.03658
PIERAPT00000016190	DPOGS213656	Msex2.02915
PIERAPT00000034315	DPOGS214456	Msex2.13263
PIERAPT00000028032	DPOGS215436	Msex2.02694
PIERAPT00000010511	DPOGS200411	Msex2.02612
PIERAPT00000012824	DPOGS200505	Msex2.13722
PIERAPT00000005831	DPOGS201185	Msex2.13092
PIERAPT00000006470	DPOGS202529	Msex2.02500
PIERAPT00000001403	DPOGS203241	Msex2.07587
PIERAPT00000001402	DPOGS204292	Msex2.06251
PIERAPT00000031084	DPOGS204341	Msex2.12368
PIERAPT00000008372	DPOGS205065	Msex2.04977
PIERAPT00000024646	DPOGS205291	Msex2.03951
PIERAPT00000024214	DPOGS205529	Msex2.12719
PIERAPT00000011215	DPOGS205813	Msex2.02664
PIERAPT00000029357	DPOGS205956	Msex2.12402
PIERAPT00000016704	DPOGS208579	Msex2.07853
PIERAPT00000007455	DPOGS208660	Msex2.10948
PIERAPT00000027211	DPOGS209639	Msex2.05051
PIERAPT00000030836	DPOGS211142	Msex2.09256
PIERAPT00000013358	DPOGS211250	Msex2.01851
PIERAPT00000014665	DPOGS211585	Msex2.00575
PIERAPT00000018346	DPOGS212171	Msex2.05014
PIERAPT00000027205	DPOGS212487	Msex2.11427
PIERAPT00000021767	DPOGS212771	Msex2.04344
PIERAPT00000006514	DPOGS212857	Msex2.00894
PIERAPT00000035587	DPOGS213674	Msex2.14134
PIERAPT00000022398	DPOGS213891	Msex2.02140
PIERAPT00000007133	DPOGS214490	Msex2.04836
PIERAPT00000020898	DPOGS214584	Msex2.11009
PIERAPT00000028544	DPOGS215657	Msex2.05445
PIERAPT00000009578	DPOGS215808	Msex2.06526
PIERAPT00000025580	DPOGS215932	Msex2.06299
PIERAPT00000023589	DPOGS216174	Msex2.07226
PIERAPT00000023775	DPOGS200305	Msex2.05361
PIERAPT00000031103	DPOGS200898	Msex2.11530
PIERAPT00000001227	DPOGS201255	Msex2.02231
PIERAPT00000032967	DPOGS201668	Msex2.01881
PIERAPT00000006776	DPOGS202506	Msex2.02504
PIERAPT00000006771	DPOGS202835	Msex2.10766
PIERAPT00000022868	DPOGS204328	Msex2.03575
PIERAPT00000029889	DPOGS204581	Msex2.09076
PIERAPT00000030015	DPOGS206140	Msex2.05989
PIERAPT00000007885	DPOGS207317	Msex2.03765
