# Species	Genes	Alg.-Conn.	Dp_geneset_OGS2_pep.fasta	MsexOGS2_LongestProt-2021.fas	PierisLongestCDS.fas
2	2	1	DPOGS204378-PA	*	PIERAPT00000032330
2	2	1	DPOGS204383-PA	Msex2.13652-RA	*
2	2	1	DPOGS204389-PA	Msex2.03309-RA	*
2	2	1	DPOGS204392-PA	Msex2.03318-RA	*
2	2	1	DPOGS204405-PA	*	PIERAPT00000017860
2	2	1	DPOGS204409-PA	Msex2.06834-RA	*
2	2	1	DPOGS204420-PA	*	PIERAPT00000012072
2	2	1	DPOGS204424-PA	Msex2.06858-RA	*
2	2	1	DPOGS204427-PA	*	PIERAPT00000022742
2	2	1	DPOGS204438-PA	Msex2.04267-RA	*
2	2	1	DPOGS204440-PA	Msex2.04273-RA	*
2	2	1	DPOGS204458-PA	Msex2.06867-RA	*
2	2	1	DPOGS204461-PA	Msex2.06863-RA	*
2	2	1	DPOGS204468-PA	Msex2.06849-RA	*
2	2	1	DPOGS204469-PA	Msex2.06846-RA	*
2	2	1	DPOGS204471-PA	Msex2.06843-RA	*
2	2	1	DPOGS204473-PA	Msex2.06840-RA	*
2	2	1	DPOGS204490-PA	*	PIERAPT00000023829
2	2	1	DPOGS204493-PA	*	PIERAPT00000017487
2	2	1	DPOGS204500-PA	Msex2.03310-RA	*
2	2	1	DPOGS204504-PA	Msex2.03299-RA	*
2	2	1	DPOGS204517-PA	Msex2.05722-RA	*
2	2	1	DPOGS204519-PA	Msex2.05719-RA	*
2	2	1	DPOGS204520-PA	Msex2.05716-RA	*
2	2	1	DPOGS204522-PA	Msex2.09375-RA	*
2	2	1	DPOGS204526-PA	Msex2.09385-RF	*
2	2	1	DPOGS204536-PA	*	PIERAPT00000023853
2	2	1	DPOGS204543-PA	*	PIERAPT00000028939
2	2	1	DPOGS204546-PA	Msex2.08827-RB	*
2	2	1	DPOGS204568-PA	Msex2.02514-RB	*
2	2	1	DPOGS204570-PA	Msex2.02517-RA	*
2	2	1	DPOGS204574-PA	Msex2.09071-RA	*
2	2	1	DPOGS204586-PA	Msex2.02528-RA	*
2	2	1	DPOGS204599-PA	Msex2.10729-RA	*
2	2	1	DPOGS204601-PA	Msex2.11806-RA	*
2	2	1	DPOGS204615-PA	Msex2.07171-RA	*
2	2	1	DPOGS204619-PA	Msex2.12750-RB	*
2	2	1	DPOGS204623-PA	*	PIERAPT00000012206
2	2	1	DPOGS204626-PA	Msex2.04154-RA	*
2	2	1	DPOGS204660-PA	*	PIERAPT00000034264
2	2	1	DPOGS204661-PA	Msex2.03449-RA	*
2	2	1	DPOGS204662-PA	*	PIERAPT00000021119
2	2	1	DPOGS204665-PA	Msex2.10256-RA	*
2	2	1	DPOGS204667-PA	Msex2.10258-RA	*
2	2	1	DPOGS204671-PA	*	PIERAPT00000030249
2	2	1	DPOGS204677-PA	Msex2.09305-RA	*
2	2	1	DPOGS204690-PA	*	PIERAPT00000013485
2	2	1	DPOGS204691-PA	*	PIERAPT00000007900
2	2	1	DPOGS204695-PA	Msex2.03446-RA	*
2	2	1	DPOGS204696-PA	Msex2.03443-RA	*
2	2	1	DPOGS204698-PA	Msex2.03439-RB	*
2	2	1	DPOGS204700-PA	*	PIERAPT00000029581
2	2	1	DPOGS204704-PA	*	PIERAPT00000001561
2	2	1	DPOGS204706-PA	Msex2.03435-RA	*
2	2	1	DPOGS204716-PA	Msex2.08453-RA	*
2	2	1	DPOGS204720-PA	*	PIERAPT00000004671
2	2	1	DPOGS204721-PA	*	PIERAPT00000002923
2	2	1	DPOGS204724-PA	Msex2.09747-RA	*
2	2	1	DPOGS204726-PA	Msex2.09745-RA	*
2	2	1	DPOGS204727-PA	Msex2.09743-RA	*
2	2	1	DPOGS204753-PA	Msex2.09137-RA	*
2	2	1	DPOGS204754-PA	Msex2.09140-RA	*
2	2	1	DPOGS204762-PA	Msex2.09147-RC	*
2	2	1	DPOGS204771-PA	Msex2.09135-RA	*
2	2	1	DPOGS204777-PA	Msex2.03985-RA	*
2	2	1	DPOGS204782-PA	Msex2.03998-RA	*
2	2	1	DPOGS204783-PA	*	PIERAPT00000010571
2	2	1	DPOGS204787-PA	Msex2.04142-RA	*
2	2	1	DPOGS204797-PA	*	PIERAPT00000011104
2	2	1	DPOGS204802-PA	Msex2.05804-RA	*
2	2	1	DPOGS204823-PA	Msex2.02481-RA	*
2	2	1	DPOGS204827-PA	*	PIERAPT00000005430
2	2	1	DPOGS204830-PA	*	PIERAPT00000011946
2	2	1	DPOGS204831-PA	*	PIERAPT00000019260
2	2	1	DPOGS204851-PA	Msex2.01043-RA	*
2	2	1	DPOGS204852-PA	*	PIERAPT00000004254
2	2	1	DPOGS204855-PA	Msex2.01052-RA	*
2	2	1	DPOGS204861-PA	Msex2.12004-RA	*
2	2	1	DPOGS204878-PA	*	PIERAPT00000016572
2	2	1	DPOGS204879-PA	Msex2.01090-RA	*
2	2	1	DPOGS204883-PA	*	PIERAPT00000004048
2	2	1	DPOGS204889-PA	Msex2.01089-RB	*
2	2	1	DPOGS204891-PA	*	PIERAPT00000034071
2	2	1	DPOGS204893-PA	Msex2.01080-RA	*
2	2	1	DPOGS204897-PA	*	PIERAPT00000024145
2	2	1	DPOGS204898-PA	Msex2.01072-RB	*
2	2	1	DPOGS204899-PA	Msex2.01068-RA	*
2	2	1	DPOGS204901-PA	Msex2.01064-RA	*
2	2	1	DPOGS204902-PA	Msex2.01063-RB	*
2	2	1	DPOGS204913-PA	Msex2.14171-RA	*
2	2	1	DPOGS204915-PA	*	PIERAPT00000025041
2	2	1	DPOGS204921-PA	*	PIERAPT00000020578
2	2	1	DPOGS204923-PA	*	PIERAPT00000003735
2	2	1	DPOGS204931-PA	Msex2.00107-RA	*
2	2	1	DPOGS204941-PA	Msex2.00122-RA	*
2	2	1	DPOGS204943-PA	Msex2.00113-RA	*
2	2	1	DPOGS204944-PA	*	PIERAPT00000034074
2	2	1	DPOGS204947-PA	*	PIERAPT00000019593
2	2	1	DPOGS204948-PA	*	PIERAPT00000024175
2	2	1	DPOGS204961-PA	Msex2.01936-RA	*
2	2	1	DPOGS204965-PA	Msex2.01930-RA	*
2	2	1	DPOGS204966-PA	Msex2.01929-RA	*
2	2	1	DPOGS204974-PA	Msex2.08283-RB	*
2	2	1	DPOGS204980-PA	Msex2.08270-RA	*
2	2	1	DPOGS204984-PA	*	PIERAPT00000033636
2	2	1	DPOGS204989-PA	Msex2.08261-RA	*
2	2	1	DPOGS205001-PA	Msex2.08286-RC	*
2	2	1	DPOGS205004-PA	Msex2.08290-RA	*
2	2	1	DPOGS205031-PA	Msex2.10364-RA	*
2	2	1	DPOGS205033-PA	Msex2.10367-RA	*
2	2	1	DPOGS205045-PA	*	PIERAPT00000001077
2	2	1	DPOGS205051-PA	Msex2.05002-RI	*
2	2	1	DPOGS205059-PA	Msex2.04988-RA	*
2	2	1	DPOGS205068-PA	*	PIERAPT00000009567
2	2	1	DPOGS205069-PA	*	PIERAPT00000015637
2	2	1	DPOGS205074-PA	*	PIERAPT00000021470
2	2	1	DPOGS205092-PA	Msex2.04985-RA	*
2	2	1	DPOGS205093-PA	Msex2.04987-RA	*
2	2	1	DPOGS205104-PA	Msex2.09852-RA	*
2	2	1	DPOGS205108-PA	Msex2.08136-RD	*
2	2	1	DPOGS205110-PA	*	PIERAPT00000008901
2	2	1	DPOGS205112-PA	Msex2.08126-RC	*
2	2	1	DPOGS205113-PA	Msex2.08123-RA	*
2	2	1	DPOGS205131-PA	*	PIERAPT00000026064
2	2	1	DPOGS205135-PA	Msex2.09927-RA	*
2	2	1	DPOGS205136-PA	Msex2.13701-RA	*
2	2	1	DPOGS205139-PA	Msex2.10492-RA	*
2	2	1	DPOGS205142-PA	*	PIERAPT00000033843
2	2	1	DPOGS205145-PA	Msex2.12247-RA	*
2	2	1	DPOGS205157-PA	*	PIERAPT00000033082
2	2	1	DPOGS205165-PA	Msex2.04199-RA	*
2	2	1	DPOGS205168-PA	Msex2.04203-RA	*
2	2	1	DPOGS205174-PA	Msex2.04208-RA	*
2	2	1	DPOGS205175-PA	*	PIERAPT00000002124
2	2	1	DPOGS205178-PA	*	PIERAPT00000016580
2	2	1	DPOGS205182-PA	Msex2.04198-RA	*
2	2	1	DPOGS205183-PA	Msex2.04197-RC	*
2	2	1	DPOGS205190-PA	Msex2.10669-RA	*
2	2	1	DPOGS205212-PA	*	PIERAPT00000003571
2	2	1	DPOGS205215-PA	Msex2.14507-RA	*
2	2	1	DPOGS205222-PA	*	PIERAPT00000003940
2	2	1	DPOGS205225-PA	Msex2.14321-RA	*
2	2	1	DPOGS205242-PA	Msex2.10673-RA	*
2	2	1	DPOGS205261-PA	*	PIERAPT00000018430
2	2	1	DPOGS205268-PA	*	PIERAPT00000004267
2	2	1	DPOGS205279-PA	Msex2.03960-RA	*
2	2	1	DPOGS205296-PA	Msex2.15321-RB	*
2	2	1	DPOGS205311-PA	Msex2.11472-RA	*
2	2	1	DPOGS205315-PA	Msex2.12223-RB	*
2	2	1	DPOGS205321-PA	Msex2.12222-RA	*
2	2	1	DPOGS205327-PA	*	PIERAPT00000016299
2	2	1	DPOGS205355-PA	Msex2.02982-RA	*
2	2	1	DPOGS205356-PA	Msex2.02980-RA	*
2	2	1	DPOGS205367-PA	*	PIERAPT00000013402
2	2	1	DPOGS205371-PA	Msex2.10677-RA	*
2	2	1	DPOGS205390-PA	*	PIERAPT00000013812
2	2	1	DPOGS205391-PA	Msex2.02845-RA	*
2	2	1	DPOGS205393-PA	*	PIERAPT00000028284
2	2	1	DPOGS205404-PA	*	PIERAPT00000001621
2	2	1	DPOGS205406-PA	Msex2.06941-RA	*
2	2	1	DPOGS205409-PA	Msex2.11757-RA	*
2	2	1	DPOGS205422-PA	Msex2.02847-RA	*
2	2	1	DPOGS205424-PA	Msex2.14457-RA	*
2	2	1	DPOGS205425-PA	Msex2.10960-RA	*
2	2	1	DPOGS205428-PA	Msex2.10961-RA	*
2	2	1	DPOGS205441-PA	Msex2.03521-RA	*
2	2	1	DPOGS205443-PA	*	PIERAPT00000021021
2	2	1	DPOGS205453-PA	Msex2.11420-RA	*
2	2	1	DPOGS205464-PA	Msex2.11842-RA	*
2	2	1	DPOGS205465-PA	*	PIERAPT00000017727
2	2	1	DPOGS205470-PA	*	PIERAPT00000025326
2	2	1	DPOGS205472-PA	*	PIERAPT00000025998
2	2	1	DPOGS205473-PA	Msex2.07374-RA	*
2	2	1	DPOGS205480-PA	Msex2.08452-RA	*
2	2	1	DPOGS205486-PA	Msex2.08445-RA	*
2	2	1	DPOGS205503-PA	Msex2.09604-RA	*
2	2	1	DPOGS205505-PA	*	PIERAPT00000018453
2	2	1	DPOGS205508-PA	*	PIERAPT00000007821
2	2	1	DPOGS205515-PA	*	PIERAPT00000011227
2	2	1	DPOGS205517-PA	*	PIERAPT00000034987
2	2	1	DPOGS205522-PA	*	PIERAPT00000008430
2	2	1	DPOGS205523-PA	Msex2.13695-RA	*
2	2	1	DPOGS205524-PA	*	PIERAPT00000000205
2	2	1	DPOGS205525-PA	*	PIERAPT00000024569
2	2	1	DPOGS205530-PA	*	PIERAPT00000019711
2	2	1	DPOGS205537-PA	Msex2.09597-RA	*
2	2	1	DPOGS205547-PA	Msex2.00975-RA	*
2	2	1	DPOGS205557-PA	Msex2.02882-RA	*
2	2	1	DPOGS205570-PA	Msex2.02883-RA	*
2	2	1	DPOGS205579-PA	Msex2.02539-RA	*
2	2	1	DPOGS205580-PA	*	PIERAPT00000022925
2	2	1	DPOGS205604-PA	*	PIERAPT00000000134
2	2	1	DPOGS205610-PA	Msex2.11341-RA	*
2	2	1	DPOGS205619-PA	*	PIERAPT00000029618
2	2	1	DPOGS205620-PA	Msex2.07978-RA	*
2	2	1	DPOGS205622-PA	*	PIERAPT00000018272
2	2	1	DPOGS205625-PA	*	PIERAPT00000017768
2	2	1	DPOGS205626-PA	*	PIERAPT00000001382
2	2	1	DPOGS205636-PA	Msex2.05638-RA	*
2	2	1	DPOGS205637-PA	Msex2.05639-RA	*
2	2	1	DPOGS205642-PA	Msex2.05650-RC	*
2	2	1	DPOGS205646-PA	*	PIERAPT00000030690
2	2	1	DPOGS205647-PA	Msex2.09851-RA	*
2	2	1	DPOGS205650-PA	Msex2.05647-RA	*
2	2	1	DPOGS205653-PA	Msex2.05644-RA	*
2	2	1	DPOGS205660-PA	Msex2.05631-RA	*
2	2	1	DPOGS205667-PA	Msex2.06284-RA	*
2	2	1	DPOGS205673-PA	Msex2.07980-RA	*
2	2	1	DPOGS205683-PA	*	PIERAPT00000006584
2	2	1	DPOGS205690-PA	*	PIERAPT00000007924
2	2	1	DPOGS205694-PA	*	PIERAPT00000022367
2	2	1	DPOGS205699-PA	Msex2.15175-RA	*
2	2	1	DPOGS205708-PA	Msex2.08627-RC	*
2	2	1	DPOGS205720-PA	*	PIERAPT00000006259
2	2	1	DPOGS205730-PA	Msex2.05341-RA	*
2	2	1	DPOGS205739-PA	Msex2.05342-RA	*
2	2	1	DPOGS205742-PA	Msex2.05330-RB	*
2	2	1	DPOGS205758-PA	*	PIERAPT00000007350
2	2	1	DPOGS205786-PA	*	PIERAPT00000003982
2	2	1	DPOGS205808-PA	Msex2.14203-RB	*
2	2	1	DPOGS205809-PA	Msex2.02661-RH	*
2	2	1	DPOGS205812-PA	Msex2.02663-RA	*
2	2	1	DPOGS205816-PA	Msex2.14475-RA	*
2	2	1	DPOGS205824-PA	Msex2.01427-RA	*
2	2	1	DPOGS205826-PA	Msex2.11104-RB	*
2	2	1	DPOGS205827-PA	*	PIERAPT00000007033
2	2	1	DPOGS205829-PA	Msex2.12575-RA	*
2	2	1	DPOGS205833-PA	*	PIERAPT00000031762
2	2	1	DPOGS205834-PA	Msex2.09987-RC	*
2	2	1	DPOGS205838-PA	*	PIERAPT00000000967
2	2	1	DPOGS205839-PA	*	PIERAPT00000010793
2	2	1	DPOGS205842-PA	*	PIERAPT00000015299
2	2	1	DPOGS205844-PA	*	PIERAPT00000032131
2	2	1	DPOGS205846-PA	*	PIERAPT00000023871
2	2	1	DPOGS205852-PA	*	PIERAPT00000030107
2	2	1	DPOGS205861-PA	*	PIERAPT00000012314
2	2	1	DPOGS205863-PA	Msex2.12511-RA	*
2	2	1	DPOGS205868-PA	Msex2.11211-RB	*
2	2	1	DPOGS205871-PA	Msex2.11216-RB	*
2	2	1	DPOGS205874-PA	Msex2.00790-RA	*
2	2	1	DPOGS205888-PA	Msex2.05302-RA	*
2	2	1	DPOGS205893-PA	*	PIERAPT00000002738
2	2	1	DPOGS205898-PA	Msex2.05314-RB	*
2	2	1	DPOGS205901-PA	Msex2.05322-RA	*
2	2	1	DPOGS205902-PA	Msex2.05323-RA	*
2	2	1	DPOGS205906-PA	*	PIERAPT00000016281
2	2	1	DPOGS205908-PA	Msex2.01163-RA	*
2	2	1	DPOGS205925-PA	Msex2.12395-RA	*
2	2	1	DPOGS205942-PA	Msex2.04482-RA	*
2	2	1	DPOGS205944-PA	Msex2.12082-RA	*
2	2	1	DPOGS205955-PA	*	PIERAPT00000031292
2	2	1	DPOGS205964-PA	Msex2.13755-RA	*
2	2	1	DPOGS205976-PA	*	PIERAPT00000013164
2	2	1	DPOGS205983-PA	Msex2.10560-RA	*
2	2	1	DPOGS205985-PA	Msex2.10564-RA	*
2	2	1	DPOGS205990-PA	*	PIERAPT00000021042
2	2	1	DPOGS205991-PA	*	PIERAPT00000012746
2	2	1	DPOGS205995-PA	*	PIERAPT00000031221
2	2	1	DPOGS205996-PA	*	PIERAPT00000003880
2	2	1	DPOGS206003-PA	*	PIERAPT00000021986
2	2	1	DPOGS206004-PA	Msex2.11609-RA	*
2	2	1	DPOGS206005-PA	*	PIERAPT00000010371
2	2	1	DPOGS206036-PA	*	PIERAPT00000013362
2	2	1	DPOGS206038-PA	Msex2.04784-RA	*
2	2	1	DPOGS206052-PA	Msex2.09113-RA	*
2	2	1	DPOGS206072-PA	Msex2.09197-RA	*
2	2	1	DPOGS206074-PA	Msex2.09193-RB	*
2	2	1	DPOGS206091-PA	Msex2.04960-RA	*
2	2	1	DPOGS206093-PA	Msex2.09174-RA	*
2	2	1	DPOGS206096-PA	Msex2.09179-RA	*
2	2	1	DPOGS206097-PA	Msex2.09180-RB	*
2	2	1	DPOGS206098-PA	Msex2.09181-RA	*
2	2	1	DPOGS206100-PA	Msex2.09186-RA	*
2	2	1	DPOGS206101-PA	Msex2.09187-RA	*
2	2	1	DPOGS206106-PA	Msex2.10014-RA	*
2	2	1	DPOGS206107-PA	Msex2.10015-RB	*
2	2	1	DPOGS206113-PA	Msex2.01253-RA	*
2	2	1	DPOGS206121-PA	*	PIERAPT00000002146
2	2	1	DPOGS206128-PA	Msex2.09111-RA	*
2	2	1	DPOGS206129-PA	*	PIERAPT00000021531
2	2	1	DPOGS206136-PA	Msex2.09109-RA	*
2	2	1	DPOGS206137-PA	Msex2.09094-RA	*
2	2	1	DPOGS206138-PA	Msex2.09093-RC	*
2	2	1	DPOGS206157-PA	Msex2.08959-RB	*
2	2	1	DPOGS206161-PA	*	PIERAPT00000034163
2	2	1	DPOGS206169-PA	Msex2.10001-RA	*
2	2	1	DPOGS206180-PA	*	PIERAPT00000016476
2	2	1	DPOGS206193-PA	Msex2.13590-RB	*
2	2	1	DPOGS206202-PA	*	PIERAPT00000001172
2	2	1	DPOGS206212-PA	*	PIERAPT00000030809
2	2	1	DPOGS206217-PA	Msex2.03861-RA	*
2	2	1	DPOGS206231-PA	Msex2.02115-RA	*
2	2	1	DPOGS206234-PA	Msex2.03868-RA	*
2	2	1	DPOGS206236-PA	Msex2.03859-RA	*
2	2	1	DPOGS206247-PA	Msex2.10956-RA	*
2	2	1	DPOGS206248-PA	Msex2.10957-RC	*
2	2	1	DPOGS206253-PA	Msex2.00729-RA	*
2	2	1	DPOGS206258-PA	Msex2.00728-RA	*
2	2	1	DPOGS206265-PA	Msex2.08059-RB	*
2	2	1	DPOGS206270-PA	Msex2.08055-RA	*
2	2	1	DPOGS206278-PA	Msex2.05813-RA	*
2	2	1	DPOGS206290-PA	Msex2.08060-RA	*
2	2	1	DPOGS206298-PA	*	PIERAPT00000023898
2	2	1	DPOGS206300-PA	Msex2.08670-RA	*
2	2	1	DPOGS206321-PA	Msex2.00088-RA	*
2	2	1	DPOGS206326-PA	Msex2.00094-RA	*
2	2	1	DPOGS206331-PA	Msex2.00101-RA	*
2	2	1	DPOGS206343-PA	*	PIERAPT00000028390
2	2	1	DPOGS206344-PA	Msex2.04745-RA	*
2	2	1	DPOGS206349-PA	Msex2.04739-RA	*
2	2	1	DPOGS206384-PA	Msex2.12027-RB	*
2	2	1	DPOGS206386-PA	Msex2.00967-RA	*
2	2	1	DPOGS206394-PA	*	PIERAPT00000006677
2	2	1	DPOGS206399-PA	Msex2.00950-RA	*
2	2	1	DPOGS206404-PA	Msex2.00944-RC	*
2	2	1	DPOGS206408-PA	*	PIERAPT00000006364
2	2	1	DPOGS206417-PA	Msex2.04237-RA	*
2	2	1	DPOGS206423-PA	*	PIERAPT00000010841
2	2	1	DPOGS206428-PA	Msex2.06272-RA	*
2	2	1	DPOGS206433-PA	*	PIERAPT00000029668
2	2	1	DPOGS206442-PA	Msex2.08986-RA	*
2	2	1	DPOGS206450-PA	*	PIERAPT00000026779
2	2	1	DPOGS206458-PA	Msex2.01901-RA	*
2	2	1	DPOGS206464-PA	*	PIERAPT00000013333
2	2	1	DPOGS206470-PA	Msex2.00159-RC	*
2	2	1	DPOGS206473-PA	Msex2.00162-RC	*
2	2	1	DPOGS206475-PA	*	PIERAPT00000025414
2	2	1	DPOGS206479-PA	Msex2.01844-RA	*
2	2	1	DPOGS206490-PA	*	PIERAPT00000029440
2	2	1	DPOGS206494-PA	*	PIERAPT00000019498
2	2	1	DPOGS206496-PA	Msex2.07953-RA	*
2	2	1	DPOGS206512-PA	*	PIERAPT00000032324
2	2	1	DPOGS206527-PA	Msex2.07137-RA	*
2	2	1	DPOGS206532-PA	*	PIERAPT00000017369
2	2	1	DPOGS206537-PA	Msex2.07149-RA	*
2	2	1	DPOGS206541-PA	Msex2.07157-RA	*
2	2	1	DPOGS206546-PA	Msex2.07151-RA	*
2	2	1	DPOGS206548-PA	*	PIERAPT00000033454
2	2	1	DPOGS206552-PA	*	PIERAPT00000024256
2	2	1	DPOGS206553-PA	Msex2.07140-RA	*
2	2	1	DPOGS206561-PA	Msex2.10120-RC	*
2	2	1	DPOGS206564-PA	*	PIERAPT00000032624
2	2	1	DPOGS206566-PA	*	PIERAPT00000030903
2	2	1	DPOGS206569-PA	Msex2.12728-RB	*
2	2	1	DPOGS206570-PA	Msex2.12249-RA	*
2	2	1	DPOGS206573-PA	Msex2.06277-RC	*
2	2	1	DPOGS206574-PA	Msex2.06278-RA	*
2	2	1	DPOGS206579-PA	Msex2.12248-RA	*
2	2	1	DPOGS206580-PA	Msex2.12729-RA	*
2	2	1	DPOGS206581-PA	*	PIERAPT00000015370
2	2	1	DPOGS206584-PA	Msex2.14076-RA	*
2	2	1	DPOGS206586-PA	*	PIERAPT00000020703
2	2	1	DPOGS206596-PA	*	PIERAPT00000019876
2	2	1	DPOGS206600-PA	Msex2.01210-RA	*
2	2	1	DPOGS206603-PA	Msex2.12843-RA	*
2	2	1	DPOGS206607-PA	*	PIERAPT00000008246
2	2	1	DPOGS206610-PA	Msex2.05203-RA	*
2	2	1	DPOGS206611-PA	*	PIERAPT00000018257
2	2	1	DPOGS206630-PA	Msex2.00520-RA	*
2	2	1	DPOGS206631-PA	*	PIERAPT00000008722
2	2	1	DPOGS206634-PA	Msex2.00515-RA	*
2	2	1	DPOGS206636-PA	*	PIERAPT00000005328
2	2	1	DPOGS206643-PA	Msex2.00506-RB	*
2	2	1	DPOGS206647-PA	Msex2.00498-RA	*
2	2	1	DPOGS206648-PA	Msex2.00496-RA	*
2	2	1	DPOGS206650-PA	Msex2.00493-RA	*
2	2	1	DPOGS206662-PA	*	PIERAPT00000027308
2	2	1	DPOGS206669-PA	Msex2.00516-RA	*
2	2	1	DPOGS206676-PA	Msex2.05189-RA	*
2	2	1	DPOGS206681-PA	*	PIERAPT00000021270
2	2	1	DPOGS206683-PA	Msex2.05202-RA	*
2	2	1	DPOGS206684-PA	*	PIERAPT00000008641
2	2	1	DPOGS206690-PA	Msex2.12845-RA	*
2	2	1	DPOGS206696-PA	Msex2.08436-RA	*
2	2	1	DPOGS206697-PA	Msex2.01205-RA	*
2	2	1	DPOGS206698-PA	Msex2.01203-RA	*
2	2	1	DPOGS206699-PA	*	PIERAPT00000027712
2	2	1	DPOGS206721-PA	Msex2.04492-RA	*
2	2	1	DPOGS206730-PA	Msex2.04486-RC	*
2	2	1	DPOGS206731-PA	Msex2.04485-RA	*
2	2	1	DPOGS206735-PA	Msex2.02165-RA	*
2	2	1	DPOGS206736-PA	*	PIERAPT00000032030
2	2	1	DPOGS206743-PA	*	PIERAPT00000024805
2	2	1	DPOGS206746-PA	Msex2.03845-RB	*
2	2	1	DPOGS206749-PA	Msex2.03842-RA	*
2	2	1	DPOGS206750-PA	Msex2.03841-RA	*
2	2	1	DPOGS206762-PA	*	PIERAPT00000011211
2	2	1	DPOGS206764-PA	Msex2.02162-RA	*
2	2	1	DPOGS206808-PA	*	PIERAPT00000029242
2	2	1	DPOGS206809-PA	Msex2.09458-RA	*
2	2	1	DPOGS206810-PA	Msex2.09394-RA	*
2	2	1	DPOGS206814-PA	Msex2.09896-RA	*
2	2	1	DPOGS206822-PA	Msex2.09208-RA	*
2	2	1	DPOGS206838-PA	Msex2.01588-RA	*
2	2	1	DPOGS206840-PA	Msex2.01585-RA	*
2	2	1	DPOGS206848-PA	*	PIERAPT00000024803
2	2	1	DPOGS206856-PA	Msex2.01554-RA	*
2	2	1	DPOGS206866-PA	Msex2.13577-RA	*
2	2	1	DPOGS206867-PA	Msex2.13575-RB	*
2	2	1	DPOGS206868-PA	Msex2.13574-RA	*
2	2	1	DPOGS206871-PA	*	PIERAPT00000027281
2	2	1	DPOGS206873-PA	*	PIERAPT00000029281
2	2	1	DPOGS206875-PA	*	PIERAPT00000021055
2	2	1	DPOGS206877-PA	*	PIERAPT00000012969
2	2	1	DPOGS206883-PA	Msex2.07452-RA	*
2	2	1	DPOGS206891-PA	Msex2.03635-RA	*
2	2	1	DPOGS206904-PA	*	PIERAPT00000020801
2	2	1	DPOGS206926-PA	Msex2.05058-RA	*
2	2	1	DPOGS206933-PA	Msex2.05074-RA	*
2	2	1	DPOGS206942-PA	*	PIERAPT00000016367
2	2	1	DPOGS206945-PA	Msex2.08026-RA	*
2	2	1	DPOGS206947-PA	Msex2.04452-RC	*
2	2	1	DPOGS206949-PA	Msex2.01530-RA	*
2	2	1	DPOGS206951-PA	Msex2.01536-RA	*
2	2	1	DPOGS206955-PA	Msex2.01543-RC	*
2	2	1	DPOGS206964-PA	Msex2.12779-RB	*
2	2	1	DPOGS206977-PA	Msex2.04450-RB	*
2	2	1	DPOGS206980-PA	Msex2.08022-RB	*
2	2	1	DPOGS206986-PA	Msex2.10642-RA	*
2	2	1	DPOGS206987-PA	Msex2.10643-RA	*
2	2	1	DPOGS206990-PA	Msex2.09169-RA	*
2	2	1	DPOGS206991-PA	*	PIERAPT00000025711
2	2	1	DPOGS206994-PA	Msex2.05090-RA	*
2	2	1	DPOGS206999-PA	*	PIERAPT00000014945
2	2	1	DPOGS207001-PA	Msex2.05080-RA	*
2	2	1	DPOGS207004-PA	Msex2.05075-RA	*
2	2	1	DPOGS207022-PA	*	PIERAPT00000004211
2	2	1	DPOGS207027-PA	Msex2.03602-RB	*
2	2	1	DPOGS207030-PA	Msex2.03609-RA	*
2	2	1	DPOGS207032-PA	Msex2.03613-RA	*
2	2	1	DPOGS207037-PA	Msex2.03618-RA	*
2	2	1	DPOGS207046-PA	Msex2.03637-RA	*
2	2	1	DPOGS207049-PA	Msex2.03645-RA	*
2	2	1	DPOGS207050-PA	*	PIERAPT00000030854
2	2	1	DPOGS207063-PA	Msex2.11373-RA	*
2	2	1	DPOGS207066-PA	*	PIERAPT00000014896
2	2	1	DPOGS207068-PA	*	PIERAPT00000006608
2	2	1	DPOGS207073-PA	*	PIERAPT00000008400
2	2	1	DPOGS207080-PA	Msex2.13649-RA	*
2	2	1	DPOGS207083-PA	*	PIERAPT00000033689
2	2	1	DPOGS207089-PA	Msex2.03594-RA	*
2	2	1	DPOGS207108-PA	Msex2.01587-RA	*
2	2	1	DPOGS207112-PA	*	PIERAPT00000016705
2	2	1	DPOGS207116-PA	*	PIERAPT00000012139
2	2	1	DPOGS207127-PA	*	PIERAPT00000016521
2	2	1	DPOGS207128-PA	*	PIERAPT00000003691
2	2	1	DPOGS207131-PA	Msex2.09206-RA	*
2	2	1	DPOGS207135-PA	Msex2.09889-RA	*
2	2	1	DPOGS207144-PA	*	PIERAPT00000016980
2	2	1	DPOGS207150-PA	Msex2.09951-RA	*
2	2	1	DPOGS207156-PA	Msex2.01384-RA	*
2	2	1	DPOGS207158-PA	Msex2.01391-RC	*
2	2	1	DPOGS207171-PA	Msex2.11394-RA	*
2	2	1	DPOGS207197-PA	*	PIERAPT00000030217
2	2	1	DPOGS207208-PA	*	PIERAPT00000019513
2	2	1	DPOGS207212-PA	Msex2.04695-RA	*
2	2	1	DPOGS207215-PA	Msex2.04693-RA	*
2	2	1	DPOGS207219-PA	Msex2.04686-RA	*
2	2	1	DPOGS207222-PA	Msex2.04683-RA	*
2	2	1	DPOGS207224-PA	Msex2.10683-RB	*
2	2	1	DPOGS207227-PA	Msex2.10680-RA	*
2	2	1	DPOGS207232-PA	Msex2.13785-RC	*
2	2	1	DPOGS207235-PA	*	PIERAPT00000032905
2	2	1	DPOGS207236-PA	*	PIERAPT00000030669
