"name","TrxID","GeneID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de"
"PIERAPT00000020107","PIERAPT00000020107","PIERAPG00000008426",1,3,1,"PIERAPG00000008426",3,2,TRUE,FALSE,FALSE,TRUE,6,14.7354650630185,13.9946489347988,13.9946489347988,-0.175322082688294,2.8916478861604,1.35816290173605,0.743319125804092,0.0787506716195418,FALSE,FALSE,0.263347316361526,FALSE,"unbiased"
"PIERAPT00000020118","PIERAPT00000020118","PIERAPG00000008432",7,5,6,"PIERAPG00000008432",5,6,TRUE,FALSE,FALSE,FALSE,0,18.0992135256776,18.0582769978557,18.0582769978557,-0.713250642465512,0.863351244478879,0.0750503010066836,0.912800415884403,0.842464310052297,FALSE,FALSE,0.936572363415999,FALSE,"unbiased"
"PIERAPT00000020119","PIERAPT00000020119","PIERAPG00000008433",1,6,6,"PIERAPG00000008433",5,6,TRUE,FALSE,FALSE,FALSE,0,18.5750463866449,18.4474678252552,18.4474678252552,-0.632754716891911,1.10054277532073,0.233894029214408,0.893907592769842,0.574887120452584,FALSE,FALSE,0.785605637738154,FALSE,"unbiased"
"PIERAPT00000020123","PIERAPT00000020123","PIERAPG00000008437",2,6,6,"PIERAPG00000008437",5,6,TRUE,FALSE,FALSE,FALSE,0,19.1360418487202,19.026465889464,19.026465889464,-0.44019604344971,0.841974560722413,0.200889258636352,0.888121817327976,0.515646433116657,FALSE,FALSE,0.749129695664235,FALSE,"unbiased"
"PIERAPT00000020125","PIERAPT00000020125","PIERAPG00000008439",1,5,6,"PIERAPG00000008439",5,6,TRUE,FALSE,FALSE,FALSE,0,16.8864693818874,17.8734747465894,17.8734747465894,-2.78096265735451,-0.838057013219352,-1.80950983528693,0.15182007180383,0.0011655205954194,FALSE,FALSE,0.012106845184919,TRUE,"eupyrene"
"PIERAPT00000020159","PIERAPT00000020159","PIERAPG00000008452",2,5,1,"PIERAPG00000008452",5,2,TRUE,FALSE,FALSE,TRUE,4,15.2748939605925,14.8349246432446,14.8349246432446,0.0765241836622432,1.53669664661335,0.806610415137797,0.636449119815497,0.0324640710538711,FALSE,FALSE,0.150713089641156,FALSE,"unbiased"
"PIERAPT00000020178","PIERAPT00000020178","PIERAPG00000008455",1,5,6,"PIERAPG00000008455",5,6,TRUE,FALSE,FALSE,FALSE,0,17.4895351389933,17.0420447783436,17.0420447783436,-0.351028112135513,1.99182610118422,0.820398994524353,0.807993056088487,0.156905146313208,FALSE,FALSE,0.395811470105887,FALSE,"unbiased"
"PIERAPT00000020214","PIERAPT00000020214","PIERAPG00000008468",2,5,6,"PIERAPG00000008468",5,6,TRUE,FALSE,FALSE,FALSE,0,15.7053266605634,15.5997429825501,15.5997429825501,-0.639476437144255,1.02661658985974,0.193570076357744,0.898521721610589,0.628717641078793,FALSE,FALSE,0.81826837860059,FALSE,"unbiased"
"PIERAPT00000020220","PIERAPT00000020220","PIERAPG00000008472",18,5,6,"PIERAPG00000008472",5,6,TRUE,FALSE,FALSE,FALSE,0,19.5897786155854,18.895871544033,18.895871544033,0.484650548567509,2.05967538045774,1.27216296451262,0.292764245097812,0.0035041312590786,FALSE,FALSE,0.0278653882898978,TRUE,"apyrene"
"PIERAPT00000020327","PIERAPT00000020327","PIERAPG00000008512",7,5,6,"PIERAPG00000008512",5,6,TRUE,FALSE,FALSE,FALSE,0,17.85107756111,18.0299979704297,18.0299979704297,-1.24697906214216,0.590937561303318,-0.328020750419423,0.881806345499514,0.459902270403498,FALSE,FALSE,0.701245480193223,FALSE,"unbiased"
"PIERAPT00000020347","PIERAPT00000020347","PIERAPG00000008523",7,6,6,"PIERAPG00000008523",5,6,TRUE,FALSE,FALSE,FALSE,0,19.8751801803937,19.7720441741906,19.7720441741906,-0.981178714579855,1.35934407065781,0.189082678038979,0.906362969434434,0.73620675369752,FALSE,FALSE,0.880270233557754,FALSE,"unbiased"
"PIERAPT00000020381","PIERAPT00000020381","PIERAPG00000008533",7,5,6,"PIERAPG00000008533",5,6,TRUE,FALSE,FALSE,FALSE,0,17.6910179137691,17.2283903193895,17.2283903193895,0.103813950850726,1.59248722854128,0.848150589696004,0.616367428095833,0.0280671665141513,FALSE,FALSE,0.136731408960002,FALSE,"unbiased"
"PIERAPT00000020421","PIERAPT00000020421","PIERAPG00000008547",10,6,6,"PIERAPG00000008547",5,6,TRUE,FALSE,FALSE,FALSE,0,20.1604705754064,20.0065638178837,20.0065638178837,-0.51145257668207,1.07577735426531,0.282162388791622,0.882018823164526,0.461643079909575,FALSE,FALSE,0.701967793970461,FALSE,"unbiased"
"PIERAPT00000020481","PIERAPT00000020481","PIERAPG00000008562",18,6,6,"PIERAPG00000008562",5,6,TRUE,FALSE,FALSE,FALSE,0,24.7100932868223,24.2829243020574,24.2829243020574,0.0836357473425196,1.48265053012885,0.783143138735685,0.628005690473958,0.0305190789178981,FALSE,FALSE,0.144922026175848,FALSE,"unbiased"
"PIERAPT00000020499","PIERAPT00000020499","PIERAPG00000008570",20,6,6,"PIERAPG00000008570",5,6,TRUE,FALSE,FALSE,FALSE,0,22.2419125703792,21.376512203738,21.376512203738,0.676582994395459,2.49655168328867,1.58656733884207,0.213375788375594,0.00198008736287769,FALSE,FALSE,0.0182828066505707,TRUE,"apyrene"
"PIERAPT00000020506","PIERAPT00000020506","PIERAPG00000008577",5,5,5,"PIERAPG00000008577",5,5,TRUE,FALSE,FALSE,TRUE,1,17.4754905685521,17.2784482731251,17.2784482731251,-0.318585589059321,1.04107400562494,0.361244208282809,0.85039810010423,0.276303074772244,FALSE,FALSE,0.552606149544488,FALSE,"unbiased"
"PIERAPT00000020508","PIERAPT00000020508","PIERAPG00000008579",3,6,6,"PIERAPG00000008579",5,6,TRUE,FALSE,FALSE,FALSE,0,18.1015479709441,18.0308257526569,18.0308257526569,-0.698884163878045,0.958198964264515,0.129657400193235,0.906885829430429,0.744184407545006,FALSE,FALSE,0.884084692880486,FALSE,"unbiased"
"PIERAPT00000020525","PIERAPT00000020525","PIERAPG00000008588",12,6,6,"PIERAPG00000008588",5,6,TRUE,FALSE,FALSE,FALSE,0,20.8673461536477,20.8499205275721,20.8499205275721,-0.802931988861322,0.866825951138392,0.0319469811385353,0.917704421657476,0.936298755213129,FALSE,FALSE,0.976854068527445,FALSE,"unbiased"
"PIERAPT00000020526","PIERAPT00000020526","PIERAPG00000008589",1,6,6,"PIERAPG00000008589",5,6,TRUE,FALSE,FALSE,FALSE,0,18.2878957458519,18.332992421816,18.332992421816,-2.38898700730956,2.22363252877443,-0.0826772392675679,0.917900978262325,0.940314069558718,FALSE,FALSE,0.978586088670375,FALSE,"unbiased"
"PIERAPT00000020582","PIERAPT00000020582","PIERAPG00000008602",5,3,5,"PIERAPG00000008602",3,5,TRUE,FALSE,FALSE,TRUE,3,16.9022404173858,17.315623145259,17.315623145259,-1.80122969384062,0.28549302497215,-0.757868334434235,0.800167087847784,0.142996666798656,FALSE,FALSE,0.371925602847208,FALSE,"unbiased"
"PIERAPT00000020588","PIERAPT00000020588","PIERAPG00000008607",13,6,6,"PIERAPG00000008607",5,6,TRUE,FALSE,FALSE,FALSE,0,22.4929536266419,21.5205409910129,21.5205409910129,0.973514178067908,2.59199881923865,1.78275649865328,0.0510362804134682,0.00026200970969931,FALSE,FALSE,0.00348368110016203,TRUE,"apyrene"
"PIERAPT00000020609","PIERAPT00000020609","PIERAPG00000008615",6,6,6,"PIERAPG00000008615",5,6,TRUE,FALSE,FALSE,FALSE,0,22.1977786748895,22.3892326521009,22.3892326521009,-1.14709562338188,0.445097706940063,-0.350998958220909,0.86801812332194,0.3635348990092,FALSE,FALSE,0.630708956665532,FALSE,"unbiased"
"PIERAPT00000020633","PIERAPT00000020633","PIERAPG00000008623",4,5,6,"PIERAPG00000008623",5,6,TRUE,FALSE,FALSE,FALSE,0,16.8978970149973,16.7379132170279,16.7379132170279,-0.402097009009312,0.988704268230423,0.293303629610556,0.871360774289232,0.384184043990032,FALSE,FALSE,0.6488962206417,FALSE,"unbiased"
"PIERAPT00000020660","PIERAPT00000020660","PIERAPG00000008640",5,6,6,"PIERAPG00000008640",5,6,TRUE,FALSE,FALSE,FALSE,0,17.4474810149788,17.1133190821703,17.1133190821703,0.0388932926567768,1.1863671276411,0.612630210148939,0.656961670178385,0.0378711903312667,FALSE,FALSE,0.166954690532003,FALSE,"unbiased"
"PIERAPT00000020666","PIERAPT00000020666","PIERAPG00000008643",14,6,6,"PIERAPG00000008643",5,6,TRUE,FALSE,FALSE,FALSE,0,19.0077908207895,20.7918680800458,20.7918680800458,-4.21692623973237,-2.32469037754074,-3.27080830863655,0.000179599251043214,1.80895574804118e-06,TRUE,TRUE,5.10336655363017e-05,TRUE,"eupyrene"
"PIERAPT00000020670","PIERAPT00000020670","PIERAPG00000008645",2,4,6,"PIERAPG00000008645",4,6,TRUE,FALSE,FALSE,TRUE,1,14.8377320022541,14.7420425384511,14.7420425384511,-0.649056479579604,0.999917846857149,0.175430683638773,0.900800277302007,0.65773617059212,FALSE,FALSE,0.837668594271344,FALSE,"unbiased"
"PIERAPT00000020678","PIERAPT00000020678","PIERAPG00000008650",3,5,6,"PIERAPG00000008650",5,6,TRUE,FALSE,FALSE,FALSE,0,17.8238620476041,17.4635527809713,17.4635527809713,-0.234376370291351,1.55551034794481,0.66056698882673,0.796512248774016,0.137072177370437,FALSE,FALSE,0.361726720632456,FALSE,"unbiased"
"PIERAPT00000020685","PIERAPT00000020685","PIERAPG00000008655",4,6,6,"PIERAPG00000008655",5,6,TRUE,FALSE,FALSE,FALSE,0,17.9233011978557,17.8819245710768,17.8819245710768,-0.923674083666835,1.07538838185615,0.0758571490946593,0.914524164275752,0.874090873417189,FALSE,FALSE,0.951991501716493,FALSE,"unbiased"
"PIERAPT00000020692","PIERAPT00000020692","PIERAPG00000008659",9,6,6,"PIERAPG00000008659",5,6,TRUE,FALSE,FALSE,FALSE,0,18.667505427393,18.5992632755215,18.5992632755215,-0.687463650023308,0.937684873552126,0.125110611764409,0.907143131653324,0.748150499613734,FALSE,FALSE,0.885446482727056,FALSE,"unbiased"
"PIERAPT00000020699","PIERAPT00000020699","PIERAPG00000008663",4,6,6,"PIERAPG00000008663",5,6,TRUE,FALSE,FALSE,FALSE,0,18.4300744343934,17.6658053647884,17.6658053647884,0.571982882815483,2.23033703906934,1.40115996094241,0.245179501178796,0.00251529068777862,FALSE,FALSE,0.021660171622218,TRUE,"apyrene"
"PIERAPT00000020732","PIERAPT00000020732","PIERAPG00000008678",6,5,6,"PIERAPG00000008678",5,6,TRUE,FALSE,FALSE,FALSE,0,17.8602976123358,17.6269768220726,17.6269768220726,-0.572441393257384,1.42795095755591,0.427754782149261,0.870343750959369,0.377736811791475,FALSE,FALSE,0.643176051649704,FALSE,"unbiased"
"PIERAPT00000020735","PIERAPT00000020735","PIERAPG00000008681",1,4,2,"PIERAPG00000008681",4,3,TRUE,FALSE,FALSE,TRUE,4,13.8398836966128,13.8095947073506,13.8095947073506,-0.762699348050837,0.873758975345485,0.0555298136473237,0.915221998946094,0.887304485892428,FALSE,FALSE,0.957597438670919,FALSE,"unbiased"
"PIERAPT00000020743","PIERAPT00000020743","PIERAPG00000008684",2,5,6,"PIERAPG00000008684",5,6,TRUE,FALSE,FALSE,FALSE,0,14.7933566632404,16.8580308231725,16.8580308231725,-4.75532970687317,-2.81514221287807,-3.78523595987562,1.27026463424611e-05,3.88398325147492e-07,TRUE,TRUE,1.40330003564159e-05,TRUE,"eupyrene"
"PIERAPT00000020750","PIERAPT00000020750","PIERAPG00000008690",2,4,6,"PIERAPG00000008690",5,6,TRUE,FALSE,FALSE,FALSE,0,14.1452478105007,14.143106146179,14.143106146179,-0.63245275859261,0.640305527772171,0.00392638458978034,0.920241670193429,0.989717172391965,FALSE,FALSE,0.998730989991163,FALSE,"unbiased"
"PIERAPT00000020767","PIERAPT00000020767","PIERAPG00000008695",2,5,6,"PIERAPG00000008695",5,6,TRUE,FALSE,FALSE,FALSE,0,16.3673116819718,16.3046355055749,16.3046355055749,-0.661678973224342,0.891491620012624,0.114906323394141,0.907751085920267,0.757628399681118,FALSE,FALSE,0.891769405290381,FALSE,"unbiased"
"PIERAPT00000020791","PIERAPT00000020791","PIERAPG00000008707",32,6,6,"PIERAPG00000008707",5,6,TRUE,FALSE,FALSE,FALSE,0,24.0784180153733,23.6585261623356,23.6585261623356,0.0754106682198273,1.46419279291834,0.769801730569082,0.634297203067674,0.0319541728570967,FALSE,FALSE,0.149179312608131,FALSE,"unbiased"
"PIERAPT00000020795","PIERAPT00000020795","PIERAPG00000008709",5,5,6,"PIERAPG00000008709",5,6,TRUE,FALSE,FALSE,FALSE,0,17.224676680769,17.5281052283178,17.5281052283178,-1.57289360744627,0.460322266433904,-0.556285670506185,0.846985170311892,0.262794134061968,FALSE,FALSE,0.539881150569827,FALSE,"unbiased"
"PIERAPT00000020802","PIERAPT00000020802","PIERAPG00000008712",15,6,6,"PIERAPG00000008712",5,6,TRUE,FALSE,FALSE,FALSE,0,21.1192954895502,21.1984590582829,21.1984590582829,-0.972417969729582,0.682151551043061,-0.14513320934326,0.904911224975797,0.714619516426012,FALSE,FALSE,0.868835139941501,FALSE,"unbiased"
"PIERAPT00000020803","PIERAPT00000020803","PIERAPG00000008713",1,5,4,"PIERAPG00000008713",5,6,TRUE,FALSE,FALSE,FALSE,0,14.1483859186642,14.0263900228229,14.0263900228229,-0.597711623078959,1.04502990783039,0.223659142375716,0.893598695562927,0.57150324687261,FALSE,FALSE,0.783048966448704,FALSE,"unbiased"
"PIERAPT00000020812","PIERAPT00000020812","PIERAPG00000008720",1,3,5,"PIERAPG00000008720",4,5,TRUE,FALSE,FALSE,TRUE,2,12.8405524063204,13.0959239842143,13.0959239842143,-1.48239277087506,0.54603031859724,-0.46818122613891,0.864252525082051,0.342035487344208,FALSE,FALSE,0.608565705319232,FALSE,"unbiased"
"PIERAPT00000020827","PIERAPT00000020827","PIERAPG00000008723",3,5,5,"PIERAPG00000008723",5,5,TRUE,FALSE,FALSE,TRUE,1,16.9317150916951,16.7041054713175,16.7041054713175,-0.52160039390089,1.35616900195187,0.41728430402549,0.867384309420573,0.359790222158835,FALSE,FALSE,0.627462066346259,FALSE,"unbiased"
"PIERAPT00000020832","PIERAPT00000020832","PIERAPG00000008728",1,5,4,"PIERAPG00000008728",5,4,TRUE,FALSE,FALSE,TRUE,2,13.4352587353291,13.6621967380052,13.6621967380052,-1.28436881567325,0.452262805860945,-0.416053004906152,0.860946032584729,0.324557878231693,FALSE,FALSE,0.594189490718695,FALSE,"unbiased"
"PIERAPT00000020842","PIERAPT00000020842","PIERAPG00000008732",2,5,6,"PIERAPG00000008732",5,6,TRUE,FALSE,FALSE,FALSE,0,15.9173414589107,15.9907478903829,15.9907478903829,-1.01000492167976,0.740848006281675,-0.134578457699041,0.907167484383538,0.748527261270466,FALSE,FALSE,0.885446482727056,FALSE,"unbiased"
"PIERAPT00000020870","PIERAPT00000020870","PIERAPG00000008738",9,6,6,"PIERAPG00000008738",5,6,TRUE,FALSE,FALSE,FALSE,0,19.1861582040431,19.060686283747,19.060686283747,-0.655683134097173,1.11574684184953,0.230031853876177,0.895191781696184,0.589241221511074,FALSE,FALSE,0.795547449351264,FALSE,"unbiased"
"PIERAPT00000020880","PIERAPT00000020880","PIERAPG00000008742",1,3,1,"PIERAPG00000008742",4,2,TRUE,FALSE,FALSE,TRUE,5,13.002919386315,13.0833773815698,13.0833773815698,-1.2109035866517,0.915890937384013,-0.147506324633845,0.908674049261613,0.772308826505993,FALSE,FALSE,0.900146008322456,FALSE,"unbiased"
"PIERAPT00000020902","PIERAPT00000020902","PIERAPG00000008751",1,5,5,"PIERAPG00000008751",5,5,TRUE,FALSE,FALSE,TRUE,1,14.6912716897714,14.5788564913634,14.5788564913634,-0.448150475094852,0.860339535923991,0.206094530414569,0.887891979908076,0.513464028732999,FALSE,FALSE,0.748267338496584,FALSE,"unbiased"
"PIERAPT00000020906","PIERAPT00000020906","PIERAPG00000008753",3,5,6,"PIERAPG00000008753",5,6,TRUE,FALSE,FALSE,FALSE,0,13.2708862684914,15.3972093012233,15.3972093012233,-4.65622569273045,-3.14029209395325,-3.89825889334185,1.81298265475021e-09,9.18857701537807e-09,TRUE,TRUE,8.03758684187282e-07,TRUE,"eupyrene"
"PIERAPT00000020927","PIERAPT00000020927","PIERAPG00000008760",2,3,3,"PIERAPG00000008760",3,3,TRUE,FALSE,FALSE,TRUE,5,14.5227105804121,14.394260184206,14.394260184206,-0.520890648000866,0.991875434089818,0.235492393044476,0.88840136805142,0.518317555782768,FALSE,FALSE,0.750386565950314,FALSE,"unbiased"
"PIERAPT00000020942","PIERAPT00000020942","PIERAPG00000008767",1,4,5,"PIERAPG00000008767",4,6,TRUE,FALSE,FALSE,TRUE,1,13.8166792912095,13.9420532185958,13.9420532185958,-1.37179919970206,0.912094799285695,-0.229852200208182,0.902097543195315,0.675035647833198,FALSE,FALSE,0.848432253012919,FALSE,"unbiased"
"PIERAPT00000020948","PIERAPT00000020948","PIERAPG00000008769",1,2,2,"PIERAPG00000008769",2,4,TRUE,FALSE,FALSE,TRUE,5,13.4986202467328,13.5738030675469,13.5738030675469,-0.722975944539356,0.447305601554229,-0.137835171492563,0.898141791175173,0.624042133912348,FALSE,FALSE,0.813457275735155,FALSE,"unbiased"
"PIERAPT00000021024","PIERAPT00000021024","PIERAPG00000008786",2,4,5,"PIERAPG00000008786",4,5,TRUE,FALSE,FALSE,TRUE,2,15.6780879694274,16.0842552903201,16.0842552903201,-1.70141845415607,0.212138277549725,-0.744640088303171,0.783392189596743,0.118349051124173,FALSE,FALSE,0.333712476907525,FALSE,"unbiased"
"PIERAPT00000021035","PIERAPT00000021035","PIERAPG00000008792",10,5,6,"PIERAPG00000008792",5,6,TRUE,FALSE,FALSE,FALSE,0,18.6842057510893,18.466635288825,18.466635288825,-0.454315642461066,1.25207400409656,0.398879180817747,0.863153762047904,0.336088620994587,FALSE,FALSE,0.603217373750544,FALSE,"unbiased"
"PIERAPT00000021039","PIERAPT00000021039","PIERAPG00000008793",5,4,6,"PIERAPG00000008793",3,6,TRUE,FALSE,FALSE,TRUE,2,16.6859319919,18.2063567504648,18.2063567504648,-3.68526266376744,-1.88962811763694,-2.78744539070219,0.00116075863407863,6.65299488099105e-06,TRUE,TRUE,0.00015796110703153,TRUE,"eupyrene"
"PIERAPT00000021055","PIERAPT00000021055","PIERAPG00000008798",2,5,6,"PIERAPG00000008798",5,6,TRUE,FALSE,FALSE,FALSE,0,15.8362230379636,15.7986629755751,15.7986629755751,-0.803308031698496,0.941028260456623,0.0688601143790635,0.914255283807638,0.86906337715964,FALSE,FALSE,0.949590450189763,FALSE,"unbiased"
"PIERAPT00000021062","PIERAPT00000021062","PIERAPG00000008802",4,5,6,"PIERAPG00000008802",5,6,TRUE,FALSE,FALSE,FALSE,0,16.8476516372868,16.7591995829928,16.7591995829928,-0.649330920509563,0.973655119587391,0.162162099538914,0.902259053170838,0.677230393476058,FALSE,FALSE,0.848432253012919,FALSE,"unbiased"
"PIERAPT00000021118","PIERAPT00000021118","PIERAPG00000008816",1,5,6,"PIERAPG00000008816",5,6,TRUE,FALSE,FALSE,FALSE,0,17.1560110423418,16.7617066776616,16.7617066776616,-0.0183059120381051,1.46408858253212,0.722891335247006,0.703828498315023,0.0552442148905201,FALSE,FALSE,0.210788065761259,FALSE,"unbiased"
"PIERAPT00000021121","PIERAPT00000021121","PIERAPG00000008819",5,6,6,"PIERAPG00000008819",5,6,TRUE,FALSE,FALSE,FALSE,0,18.112435813244,18.2031282385713,18.2031282385713,-1.16445824734229,0.831919354475203,-0.166269446433546,0.905843939089725,0.72839466662317,FALSE,FALSE,0.875337625399644,FALSE,"unbiased"
"PIERAPT00000021129","PIERAPT00000021129","PIERAPG00000008820",7,5,6,"PIERAPG00000008820",5,6,TRUE,FALSE,FALSE,FALSE,0,18.7365102236074,18.3749780259388,18.3749780259388,-0.221039450716525,1.54665750883449,0.66280902905898,0.792756936883183,0.131326257925789,FALSE,FALSE,0.35490120434579,FALSE,"unbiased"
"PIERAPT00000021143","PIERAPT00000021143","PIERAPG00000008827",1,5,6,"PIERAPG00000008827",5,6,TRUE,FALSE,FALSE,FALSE,0,14.981413981987,14.9934711625507,14.9934711625507,-0.667405196435152,0.623195534367981,-0.0221048310335856,0.918030036023132,0.942961564664643,FALSE,FALSE,0.98072723433832,FALSE,"unbiased"
"PIERAPT00000021196","PIERAPT00000021196","PIERAPG00000008845",3,5,5,"PIERAPG00000008845",5,5,TRUE,FALSE,FALSE,TRUE,1,17.6722862249265,16.6931262768329,16.6931262768329,0.888681469029201,2.70157167398068,1.79512657150494,0.10497638289514,0.000692473320782541,FALSE,FALSE,0.00799229624403183,TRUE,"apyrene"
"PIERAPT00000021197","PIERAPT00000021197","PIERAPG00000008846",19,6,6,"PIERAPG00000008846",5,6,TRUE,FALSE,FALSE,FALSE,0,19.8976472840978,21.8554619297197,21.8554619297197,-4.32190375293881,-2.8567499476748,-3.5893268503068,1.01817657919309e-08,1.80914748162036e-08,TRUE,TRUE,1.0738582551618e-06,TRUE,"eupyrene"
"PIERAPT00000021198","PIERAPT00000021198","PIERAPG00000008847",2,5,6,"PIERAPG00000008847",5,6,TRUE,FALSE,FALSE,FALSE,0,15.619503714332,15.3756833657787,15.3756833657787,-0.146095381811197,1.0401033265064,0.447003972347602,0.791542626055556,0.129538183674691,FALSE,FALSE,0.351211192932033,FALSE,"unbiased"
"PIERAPT00000021211","PIERAPT00000021211","PIERAPG00000008853",1,4,2,"PIERAPG00000008853",5,3,TRUE,FALSE,FALSE,TRUE,3,13.9410860058836,13.6526269161087,13.6526269161087,-0.541125392128869,1.59880872130355,0.528841664587341,0.858003593170244,0.31001112433506,FALSE,FALSE,0.586164378435574,FALSE,"unbiased"
"PIERAPT00000021245","PIERAPT00000021245","PIERAPG00000008866",4,5,5,"PIERAPG00000008866",5,6,TRUE,FALSE,FALSE,FALSE,0,17.7382856204599,17.3375492772342,17.3375492772342,-0.122806877175365,1.59217346900292,0.734683295913779,0.754846889002494,0.0880447421417452,FALSE,FALSE,0.279790366041263,FALSE,"unbiased"
"PIERAPT00000021270","PIERAPT00000021270","PIERAPG00000008877",9,5,6,"PIERAPG00000008877",5,6,TRUE,FALSE,FALSE,FALSE,0,17.3799109395159,18.9648954334243,18.9648954334243,-3.64989324893462,-2.16171656206309,-2.90580490549885,1.24493355563583e-05,3.84203977351161e-07,TRUE,TRUE,1.40330003564159e-05,TRUE,"eupyrene"
"PIERAPT00000021273","PIERAPT00000021273","PIERAPG00000008879",29,6,6,"PIERAPG00000008879",5,6,TRUE,FALSE,FALSE,FALSE,0,25.2798855697794,25.3003046276107,25.3003046276107,-0.859759776604988,0.784889897889904,-0.0374349393575422,0.917108720286628,0.924253101920065,FALSE,FALSE,0.972836387201488,FALSE,"unbiased"
"PIERAPT00000021282","PIERAPT00000021282","PIERAPG00000008886",3,4,5,"PIERAPG00000008886",5,6,TRUE,FALSE,FALSE,FALSE,0,15.3372767585252,15.4125850972723,15.4125850972723,-0.804489399979294,0.528358824573325,-0.138065287702984,0.901436153001103,0.666143253234531,FALSE,FALSE,0.842764225171494,FALSE,"unbiased"
"PIERAPT00000021284","PIERAPT00000021284","PIERAPG00000008888",11,5,6,"PIERAPG00000008888",5,6,TRUE,FALSE,FALSE,FALSE,0,19.5585919670814,19.7736443958681,19.7736443958681,-1.61861894138772,0.830093369169995,-0.394262786108865,0.886909785836503,0.504275027517391,FALSE,FALSE,0.739722061548017,FALSE,"unbiased"
"PIERAPT00000021328","PIERAPT00000021328","PIERAPG00000008898",3,5,6,"PIERAPG00000008898",5,6,TRUE,FALSE,FALSE,FALSE,0,17.5685151139214,17.5318010312159,17.5318010312159,-1.07203802499651,1.20665632825008,0.0673091516267839,0.915973845092053,0.901811899487788,FALSE,FALSE,0.964486085552576,FALSE,"unbiased"
"PIERAPT00000021329","PIERAPT00000021329","PIERAPG00000008899",4,6,6,"PIERAPG00000008899",5,6,TRUE,FALSE,FALSE,FALSE,0,17.3115209710434,17.4257553823589,17.4257553823589,-0.908863317197405,0.490003809040833,-0.209429754078286,0.890029388614977,0.534244585681804,FALSE,FALSE,0.760319082348706,FALSE,"unbiased"
"PIERAPT00000021348","PIERAPT00000021348","PIERAPG00000008907",3,4,4,"PIERAPG00000008907",4,5,TRUE,FALSE,FALSE,TRUE,2,16.2979405506661,15.6192081180951,15.6192081180951,0.22614878663002,2.26253679946365,1.24434279304683,0.56525966785462,0.0197463552721622,FALSE,FALSE,0.10831169129483,FALSE,"unbiased"
"PIERAPT00000021394","PIERAPT00000021394","PIERAPG00000008928",5,5,6,"PIERAPG00000008928",5,6,TRUE,FALSE,FALSE,FALSE,0,17.4805314110774,17.9687669577901,17.9687669577901,-1.67767432318734,-0.112522681425867,-0.895098502306606,0.613809935129896,0.0275610225115422,FALSE,FALSE,0.135521950929536,FALSE,"unbiased"
"PIERAPT00000021416","PIERAPT00000021416","PIERAPG00000008940",72,6,6,"PIERAPG00000008940",5,6,TRUE,FALSE,FALSE,FALSE,0,21.6229794024026,21.6289671852215,21.6289671852215,-1.00898311306033,0.98702790939108,-0.0109776018346253,0.919869758445675,0.9816691986868,FALSE,FALSE,0.996852687631658,FALSE,"unbiased"
"PIERAPT00000021418","PIERAPT00000021418","PIERAPG00000008940",72,6,6,"PIERAPG00000008940",5,6,TRUE,FALSE,FALSE,FALSE,0,22.2941030021424,24.4585575965084,24.4585575965084,-4.79018686309666,-3.1461466495787,-3.96816675633768,1.74776022522122e-08,2.2230414837965e-08,TRUE,TRUE,1.23156498202326e-06,TRUE,"eupyrene"
"PIERAPT00000021468","PIERAPT00000021468","PIERAPG00000008967",3,5,5,"PIERAPG00000008967",5,6,TRUE,FALSE,FALSE,FALSE,0,17.0562234689083,16.5587374458171,16.5587374458171,0.179897510673994,1.6442179073271,0.912057709000546,0.549904498255329,0.0178407859405334,FALSE,FALSE,0.101199270420364,FALSE,"unbiased"
"PIERAPT00000021488","PIERAPT00000021488","PIERAPG00000008977",1,6,6,"PIERAPG00000008977",5,6,TRUE,FALSE,FALSE,FALSE,0,17.1454928385885,17.3106433787683,17.3106433787683,-1.28305980912302,0.677507828463853,-0.302775990329586,0.888742664683864,0.521603674306552,FALSE,FALSE,0.751563479520628,FALSE,"unbiased"
"PIERAPT00000021549","PIERAPT00000021549","PIERAPG00000009004",11,6,6,"PIERAPG00000009004",5,6,TRUE,FALSE,FALSE,FALSE,0,22.48697004279,22.5006955223538,22.5006955223538,-0.631127298250411,0.580800539849533,-0.0251633792004391,0.917437812364612,0.930884772332724,FALSE,FALSE,0.975045337857994,FALSE,"unbiased"
"PIERAPT00000021553","PIERAPT00000021553","PIERAPG00000009006",1,6,3,"PIERAPG00000009006",5,4,TRUE,FALSE,FALSE,TRUE,2,14.3731769814062,13.9209776419606,13.9209776419606,0.0765085019126769,1.58155574272125,0.829032122316962,0.638230279935579,0.0328937559949629,FALSE,FALSE,0.151859506843412,FALSE,"unbiased"
